n	100	t_MyHeap	4.3	dev_MyHeap	0.470162	t_STLHeap	2.75	dev_STLHeap	0.444262
n	1000	t_MyHeap	37.75	dev_MyHeap	3.58175	t_STLHeap	16.65	dev_STLHeap	0.67082
n	10000	t_MyHeap	356.55	dev_MyHeap	87.8842	t_STLHeap	193.3	dev_STLHeap	192.511
n	100000	t_MyHeap	3922.5	dev_MyHeap	204.45	t_STLHeap	1509.9	dev_STLHeap	216.397
n	1000000	t_MyHeap	41690.7	dev_MyHeap	4288.28	t_STLHeap	16650.9	dev_STLHeap	3288.22
n	10000000	t_MyHeap	419069	dev_MyHeap	25241.5	t_STLHeap	163190	dev_STLHeap	9052.81
