npad	5	exponent	16	time	17.282	deviation	323.521
npad	5	exponent	17	time	16.8366	deviation	32282.9
npad	5	exponent	18	time	15.2932	deviation	8487.21
npad	5	exponent	19	time	14.6794	deviation	15018
npad	5	exponent	20	time	14.3899	deviation	44578.4
npad	5	exponent	21	time	14.1566	deviation	85547.2
npad	5	exponent	22	time	14.6724	deviation	226795
npad	5	exponent	23	time	18.6304	deviation	1.29372e+06
npad	5	exponent	24	time	27.7992	deviation	8.12178e+06
npad	5	exponent	25	time	23.342	deviation	2.32702e+06
npad	5	exponent	26	time	24.2653	deviation	4.0878e+06
npad	5	exponent	27	time	24.5599	deviation	8.28956e+06
npad	5	exponent	28	time	23.7905	deviation	9.39703e+06
npad	6	exponent	10	time	258.531	deviation	170.501
npad	6	exponent	11	time	133.813	deviation	34.5092
npad	6	exponent	12	time	72.156	deviation	42.037
npad	6	exponent	13	time	41.4774	deviation	73.2904
npad	6	exponent	14	time	27.1955	deviation	2090.5
npad	6	exponent	15	time	21.7269	deviation	180.21
npad	6	exponent	16	time	17.9983	deviation	2071.39
npad	6	exponent	17	time	16.028	deviation	2680.78
npad	6	exponent	18	time	15.6515	deviation	4147.61
npad	6	exponent	19	time	64.1435	deviation	4.5862e+06
npad	6	exponent	20	time	14.5393	deviation	11491
npad	6	exponent	21	time	14.4107	deviation	70235.3
npad	6	exponent	22	time	14.1648	deviation	261958
npad	6	exponent	23	time	17.5079	deviation	781632
npad	6	exponent	24	time	21.5813	deviation	1.44185e+06
npad	6	exponent	25	time	23.834	deviation	2.46183e+06
npad	6	exponent	26	time	23.4999	deviation	2.99272e+06
npad	6	exponent	27	time	24.629	deviation	1.00837e+07
npad	6	exponent	28	time	23.7023	deviation	7.01687e+06
npad	7	exponent	10	time	288.768	deviation	66.5792
npad	7	exponent	11	time	246.718	deviation	30176.8
npad	7	exponent	12	time	82.5044	deviation	344.384
npad	7	exponent	13	time	45.8089	deviation	81.1825
npad	7	exponent	14	time	29.2013	deviation	2121.97
npad	7	exponent	15	time	22.7686	deviation	169.958
npad	7	exponent	16	time	18.9446	deviation	2229.3
npad	7	exponent	17	time	16.6792	deviation	2126.24
npad	7	exponent	18	time	16.5408	deviation	10675.2
npad	7	exponent	19	time	15.473	deviation	10767.9
npad	7	exponent	20	time	15.2126	deviation	37013
npad	7	exponent	21	time	16.377	deviation	251851
npad	7	exponent	22	time	16.3121	deviation	244856
npad	7	exponent	23	time	21.747	deviation	645220
npad	7	exponent	24	time	27.7027	deviation	1.69885e+06
npad	7	exponent	25	time	30.2558	deviation	2.5059e+06
npad	7	exponent	26	time	30.8797	deviation	4.58481e+06
npad	7	exponent	27	time	31.5665	deviation	7.49256e+06
npad	7	exponent	28	time	30.8195	deviation	9.71332e+06
npad	8	exponent	10	time	343.654	deviation	2296.37
npad	8	exponent	11	time	169.019	deviation	29.771
npad	8	exponent	12	time	90.7566	deviation	53.4712
npad	8	exponent	13	time	52.1185	deviation	2052.33
npad	8	exponent	14	time	30.6924	deviation	150.983
npad	8	exponent	15	time	22.5605	deviation	268.38
npad	8	exponent	16	time	19.0974	deviation	345.485
npad	8	exponent	17	time	18.4691	deviation	32419.8
npad	8	exponent	18	time	16.2717	deviation	2324.22
npad	8	exponent	19	time	81.2393	deviation	4.78131e+06
npad	8	exponent	20	time	15.2779	deviation	34330.7
npad	8	exponent	21	time	14.7237	deviation	61739.2
npad	8	exponent	22	time	15.4301	deviation	192929
npad	8	exponent	23	time	21.5297	deviation	1.1017e+06
npad	8	exponent	24	time	26.2696	deviation	1.07581e+06
npad	8	exponent	25	time	32.8389	deviation	7.17254e+06
npad	8	exponent	26	time	31.0218	deviation	6.01418e+06
npad	8	exponent	27	time	30.9097	deviation	5.19629e+06
npad	8	exponent	28	time	30.6632	deviation	7.55016e+06
npad	9	exponent	10	time	381.1	deviation	67.6981
npad	9	exponent	11	time	195.599	deviation	2004.19
npad	9	exponent	12	time	98.5406	deviation	59.3902
npad	9	exponent	13	time	54.7153	deviation	67.212
npad	9	exponent	14	time	33.0924	deviation	336.065
npad	9	exponent	15	time	22.8012	deviation	296.167
npad	9	exponent	16	time	20.1842	deviation	2548.86
npad	9	exponent	17	time	17.8052	deviation	11540.8
npad	9	exponent	18	time	17.5799	deviation	5087.56
npad	9	exponent	19	time	16.0581	deviation	9462.03
npad	9	exponent	20	time	15.8768	deviation	32908.4
npad	9	exponent	21	time	17.0501	deviation	205990
npad	9	exponent	22	time	16.7231	deviation	132942
npad	9	exponent	23	time	25.3663	deviation	727358
npad	9	exponent	24	time	34.2409	deviation	1.35684e+06
npad	9	exponent	25	time	40.0464	deviation	7.24477e+06
npad	9	exponent	26	time	38.0386	deviation	4.5152e+06
npad	9	exponent	27	time	38.7288	deviation	8.13388e+06
npad	9	exponent	28	time	37.8213	deviation	7.99856e+06
npad	10	exponent	10	time	415.321	deviation	94.0469
npad	10	exponent	11	time	203.619	deviation	41.7406
npad	10	exponent	12	time	109.475	deviation	176.574
npad	10	exponent	13	time	59.096	deviation	63.1687
npad	10	exponent	14	time	52.1974	deviation	31737.9
npad	10	exponent	15	time	23.63	deviation	283.854
npad	10	exponent	16	time	20.462	deviation	424.712
npad	10	exponent	17	time	17.7018	deviation	3181.97
npad	10	exponent	18	time	16.5674	deviation	2567.29
npad	10	exponent	19	time	16.3426	deviation	3812.21
npad	10	exponent	20	time	16.1348	deviation	37576.9
npad	10	exponent	21	time	15.4133	deviation	54291.4
npad	10	exponent	22	time	15.8314	deviation	136918
npad	10	exponent	23	time	25.8836	deviation	1.06243e+06
npad	10	exponent	24	time	31.8935	deviation	1.2523e+06
npad	10	exponent	25	time	38.3527	deviation	3.53804e+06
npad	10	exponent	26	time	39.027	deviation	6.37872e+06
npad	10	exponent	27	time	38.4891	deviation	6.82841e+06
npad	10	exponent	28	time	37.9495	deviation	7.12953e+06
npad	11	exponent	10	time	456.677	deviation	113.978
npad	11	exponent	11	time	222.342	deviation	41.2168
npad	11	exponent	12	time	117.814	deviation	68.4693
npad	11	exponent	13	time	63.8735	deviation	63.6087
npad	11	exponent	14	time	37.4628	deviation	118.727
npad	11	exponent	15	time	24.8993	deviation	477.25
npad	11	exponent	16	time	21.3006	deviation	363.597
npad	11	exponent	17	time	18.8665	deviation	7157.12
npad	11	exponent	18	time	17.9709	deviation	6843.34
npad	11	exponent	19	time	17.9534	deviation	34451.5
npad	11	exponent	20	time	16.6843	deviation	19533.6
npad	11	exponent	21	time	16.4849	deviation	78688.4
npad	11	exponent	22	time	23.1913	deviation	2.04611e+06
npad	11	exponent	23	time	39.404	deviation	4.3762e+06
npad	11	exponent	24	time	43.7416	deviation	4.523e+06
npad	11	exponent	25	time	45.4061	deviation	3.78203e+06
npad	11	exponent	26	time	45.7347	deviation	5.86338e+06
npad	11	exponent	27	time	46.8545	deviation	1.29667e+07
npad	11	exponent	28	time	48.1256	deviation	2.56121e+07
npad	12	exponent	10	time	505.254	deviation	112.241
npad	12	exponent	11	time	243.972	deviation	37.066
npad	12	exponent	12	time	127.03	deviation	287.189
npad	12	exponent	13	time	68.4868	deviation	56.9816
npad	12	exponent	14	time	39.8369	deviation	319.558
npad	12	exponent	15	time	25.74	deviation	294.171
npad	12	exponent	16	time	26.9825	deviation	31900.8
npad	12	exponent	17	time	18.1816	deviation	760.851
npad	12	exponent	18	time	17.4676	deviation	2552.67
npad	12	exponent	19	time	17.0372	deviation	9631.94
npad	12	exponent	20	time	16.3443	deviation	7282.05
npad	12	exponent	21	time	17.8201	deviation	358477
npad	12	exponent	22	time	30.1679	deviation	5.1719e+06
npad	12	exponent	23	time	35.5404	deviation	1.54638e+06
npad	12	exponent	24	time	38.4707	deviation	923269
npad	12	exponent	25	time	43.7714	deviation	1.90028e+06
npad	12	exponent	26	time	47.5287	deviation	4.85308e+06
npad	12	exponent	27	time	46.5198	deviation	9.92702e+06
npad	12	exponent	28	time	45.3776	deviation	5.86257e+06
npad	13	exponent	10	time	505.561	deviation	104.624
npad	13	exponent	11	time	256.707	deviation	44.8225
npad	13	exponent	12	time	134.556	deviation	54.3979
npad	13	exponent	13	time	72.7427	deviation	61.4705
npad	13	exponent	14	time	42.3893	deviation	129.916
npad	13	exponent	15	time	32.2192	deviation	177.859
npad	13	exponent	16	time	24.6965	deviation	2678.05
npad	13	exponent	17	time	22.6439	deviation	32344.3
npad	13	exponent	18	time	19.7159	deviation	3305.15
npad	13	exponent	19	time	18.5855	deviation	5752.91
npad	13	exponent	20	time	17.607	deviation	9498.49
npad	13	exponent	21	time	17.3521	deviation	40117.4
npad	13	exponent	22	time	20.8546	deviation	398245
npad	13	exponent	23	time	39.1576	deviation	792158
npad	13	exponent	24	time	52.5443	deviation	1.82693e+06
npad	13	exponent	25	time	56.1609	deviation	3.02538e+06
npad	13	exponent	26	time	58.8526	deviation	5.64117e+06
npad	13	exponent	27	time	58.8808	deviation	1.03419e+07
npad	13	exponent	28	time	56.4081	deviation	7.60271e+06
